textbox22,Textbox9
generated on 01/05/2022 04:23:29 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,18,2010-05-03,2010-05-09,51,51,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,19,2010-05-10,2010-05-16,63,63,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,20,2010-05-17,2010-05-23,67,67,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,21,2010-05-24,2010-05-30,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,22,2010-05-31,2010-06-06,30,30,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,23,2010-06-07,2010-06-13,44,44,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,24,2010-06-14,2010-06-20,36,36,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,25,2010-06-21,2010-06-27,42,42,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,26,2010-06-28,2010-07-04,24,24,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,27,2010-07-05,2010-07-11,22,22,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,28,2010-07-12,2010-07-18,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,29,2010-07-19,2010-07-25,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,30,2010-07-26,2010-08-01,21,21,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,31,2010-08-02,2010-08-08,23,23,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,32,2010-08-09,2010-08-15,17,17,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,33,2010-08-16,2010-08-22,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,34,2010-08-23,2010-08-29,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,35,2010-08-30,2010-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,36,2010-09-06,2010-09-12,37,37,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,37,2010-09-13,2010-09-19,38,38,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,38,2010-09-20,2010-09-26,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,39,2010-09-27,2010-10-03,49,49,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,40,2010-10-04,2010-10-10,66,66,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,41,2010-10-11,2010-10-17,77,77,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,42,2010-10-18,2010-10-24,72,72,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,43,2010-10-25,2010-10-31,99,99,0,0,1,0,0,1,0,0,0,0,1,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,44,2010-11-01,2010-11-07,57,57,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,45,2010-11-08,2010-11-14,112,112,0,0,9,0,0,9,0,0,0,0,9,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,46,2010-11-15,2010-11-21,103,103,0,0,10,0,0,10,0,0,0,0,10,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,47,2010-11-22,2010-11-28,125,125,0,0,15,0,0,15,0,0,0,0,15,,No Activity
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,48,2010-11-29,2010-12-05,125,125,0,0,37,0,0,37,0,0,0,0,37,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,49,2010-12-06,2010-12-12,161,161,0,0,73,0,0,73,0,0,0,0,73,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,50,2010-12-13,2010-12-19,156,156,0,0,70,0,0,70,0,0,0,0,70,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,51,2010-12-20,2010-12-26,166,166,0,0,46,0,0,46,0,0,0,0,46,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2010,52,2010-12-27,2011-01-02,123,123,0,0,29,0,0,29,0,0,0,0,29,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,1,2011-01-03,2011-01-09,175,175,0,1,15,0,0,16,0,0,0,0,16,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,2,2011-01-10,2011-01-16,155,155,0,9,16,0,0,25,0,0,0,0,25,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,3,2011-01-17,2011-01-23,288,288,0,20,27,0,0,47,0,0,0,0,47,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,4,2011-01-24,2011-01-30,180,180,0,15,11,0,0,26,0,0,0,0,26,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,5,2011-01-31,2011-02-06,65,65,0,7,0,0,0,7,0,0,0,0,7,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,6,2011-02-07,2011-02-13,167,167,0,14,0,0,0,14,0,0,0,0,14,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,7,2011-02-14,2011-02-20,189,189,0,11,2,0,0,13,0,0,0,0,13,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,8,2011-02-21,2011-02-27,175,175,0,6,0,0,0,6,0,0,0,0,6,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,9,2011-02-28,2011-03-06,150,150,0,13,0,0,0,13,0,0,4,4,17,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,10,2011-03-07,2011-03-13,132,132,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,11,2011-03-14,2011-03-20,114,114,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,12,2011-03-21,2011-03-27,137,137,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,13,2011-03-28,2011-04-03,113,113,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,14,2011-04-04,2011-04-10,95,95,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,15,2011-04-11,2011-04-17,77,77,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,16,2011-04-18,2011-04-24,80,80,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,17,2011-04-25,2011-05-01,63,63,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,18,2011-05-02,2011-05-08,41,41,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,19,2011-05-09,2011-05-15,37,37,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,20,2011-05-16,2011-05-22,48,48,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,21,2011-05-23,2011-05-29,24,24,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,22,2011-05-30,2011-06-05,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,23,2011-06-06,2011-06-12,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,24,2011-06-13,2011-06-19,16,16,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,25,2011-06-20,2011-06-26,23,23,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,26,2011-06-27,2011-07-03,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,27,2011-07-04,2011-07-10,13,13,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,28,2011-07-11,2011-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,29,2011-07-18,2011-07-24,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,30,2011-07-25,2011-07-31,6,6,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,31,2011-08-01,2011-08-07,10,10,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,32,2011-08-08,2011-08-14,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,33,2011-08-15,2011-08-21,12,12,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,34,2011-08-22,2011-08-28,16,16,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,35,2011-08-29,2011-09-04,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,36,2011-09-05,2011-09-11,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,37,2011-09-12,2011-09-18,31,31,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,38,2011-09-19,2011-09-25,35,35,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,39,2011-09-26,2011-10-02,32,32,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,40,2011-10-03,2011-10-09,30,30,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,41,2011-10-10,2011-10-16,43,43,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,42,2011-10-17,2011-10-23,49,49,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,43,2011-10-24,2011-10-30,51,51,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,44,2011-10-31,2011-11-06,62,62,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,45,2011-11-07,2011-11-13,78,78,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,46,2011-11-14,2011-11-20,81,81,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,47,2011-11-21,2011-11-27,86,86,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,48,2011-11-28,2011-12-04,77,77,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,49,2011-12-05,2011-12-11,81,81,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,50,2011-12-12,2011-12-18,72,72,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,51,2011-12-19,2011-12-25,100,100,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2011,52,2011-12-26,2012-01-01,53,53,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,1,2012-01-02,2012-01-08,111,111,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,2,2012-01-09,2012-01-15,120,120,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,3,2012-01-16,2012-01-22,188,188,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,4,2012-01-23,2012-01-29,152,152,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,5,2012-01-30,2012-02-05,102,102,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,6,2012-02-06,2012-02-12,120,120,0,0,5,0,0,5,0,0,20,20,25,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,7,2012-02-13,2012-02-19,138,138,0,0,8,0,0,8,0,0,40,40,48,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,8,2012-02-20,2012-02-26,42,42,0,0,2,0,0,2,0,0,13,13,15,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,9,2012-02-27,2012-03-04,119,119,0,0,11,0,0,11,0,0,41,41,52,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,10,2012-03-05,2012-03-11,87,87,0,0,12,0,0,12,0,0,29,29,41,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,11,2012-03-12,2012-03-18,204,204,0,0,51,0,0,51,0,0,35,35,86,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,12,2012-03-19,2012-03-25,92,92,0,0,25,0,0,25,0,0,11,11,36,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,13,2012-03-26,2012-04-01,129,129,0,0,33,0,0,33,0,0,13,13,46,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,14,2012-04-02,2012-04-08,81,81,0,5,16,0,0,21,0,0,3,3,24,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,15,2012-04-09,2012-04-15,96,96,0,12,2,0,0,14,0,0,5,5,19,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,16,2012-04-16,2012-04-22,91,91,0,9,1,0,0,10,0,0,4,4,14,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,17,2012-04-23,2012-04-29,88,88,0,4,0,0,0,4,0,0,1,1,5,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,18,2012-04-30,2012-05-06,64,64,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,19,2012-05-07,2012-05-13,90,90,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,20,2012-05-14,2012-05-20,59,59,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,21,2012-05-21,2012-05-27,37,37,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,22,2012-05-28,2012-06-03,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,23,2012-06-04,2012-06-10,24,24,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,24,2012-06-11,2012-06-17,45,45,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,25,2012-06-18,2012-06-24,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,26,2012-06-25,2012-07-01,20,20,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,27,2012-07-02,2012-07-08,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,28,2012-07-09,2012-07-15,8,8,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,29,2012-07-16,2012-07-22,13,13,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,30,2012-07-23,2012-07-29,16,16,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,31,2012-07-30,2012-08-05,4,4,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,32,2012-08-06,2012-08-12,9,9,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,33,2012-08-13,2012-08-19,12,12,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,34,2012-08-20,2012-08-26,14,14,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,35,2012-08-27,2012-09-02,21,21,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,36,2012-09-03,2012-09-09,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,37,2012-09-10,2012-09-16,30,30,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,38,2012-09-17,2012-09-23,35,35,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,39,2012-09-24,2012-09-30,38,38,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,40,2012-10-01,2012-10-07,81,81,0,0,0,0,2,2,0,0,0,0,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,41,2012-10-08,2012-10-14,58,58,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,42,2012-10-15,2012-10-21,94,94,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,43,2012-10-22,2012-10-28,98,98,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,44,2012-10-29,2012-11-04,107,107,0,0,6,0,0,6,0,0,0,0,6,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,45,2012-11-05,2012-11-11,110,110,0,0,2,0,8,10,0,0,0,0,10,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,46,2012-11-12,2012-11-18,76,76,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,47,2012-11-19,2012-11-25,82,82,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,48,2012-11-26,2012-12-02,130,130,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,49,2012-12-03,2012-12-09,128,128,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,50,2012-12-10,2012-12-16,146,146,0,0,6,0,0,6,0,0,0,0,6,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,51,2012-12-17,2012-12-23,115,115,0,0,11,0,0,11,0,0,0,0,11,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2012,52,2012-12-24,2012-12-30,119,119,0,0,16,0,0,16,0,0,0,0,16,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,1,2012-12-31,2013-01-06,30,30,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,2,2013-01-07,2013-01-13,135,135,0,2,9,0,0,11,0,0,0,0,11,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,3,2013-01-14,2013-01-20,116,116,0,4,21,0,0,25,0,0,0,0,25,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,4,2013-01-21,2013-01-27,149,149,0,14,43,0,0,57,0,0,0,0,57,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,5,2013-01-28,2013-02-03,174,174,0,13,77,0,0,90,0,0,0,0,90,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,6,2013-02-04,2013-02-10,186,186,0,15,80,0,0,95,0,0,0,0,95,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,7,2013-02-11,2013-02-17,13,13,0,0,5,0,0,5,0,0,0,0,5,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,8,2013-02-18,2013-02-24,122,122,0,6,40,0,0,46,0,0,0,0,46,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,9,2013-02-25,2013-03-03,147,147,0,12,13,0,0,25,0,0,0,0,25,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,10,2013-03-04,2013-03-10,81,81,0,4,2,0,0,6,0,0,0,0,6,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,11,2013-03-11,2013-03-17,120,120,0,7,1,0,0,8,0,0,0,0,8,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,12,2013-03-18,2013-03-24,118,118,0,10,7,0,0,17,0,0,0,0,17,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,13,2013-03-25,2013-03-31,114,114,0,3,2,0,0,5,0,0,0,0,5,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,14,2013-04-01,2013-04-07,120,120,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,15,2013-04-08,2013-04-14,120,120,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,16,2013-04-15,2013-04-21,110,110,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,17,2013-04-22,2013-04-28,92,92,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,18,2013-04-29,2013-05-05,59,59,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,19,2013-05-06,2013-05-12,54,54,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,20,2013-05-13,2013-05-19,43,43,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,21,2013-05-20,2013-05-26,37,37,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,22,2013-05-27,2013-06-02,25,25,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,23,2013-06-03,2013-06-09,22,22,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,24,2013-06-10,2013-06-16,22,22,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,25,2013-06-17,2013-06-23,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,26,2013-06-24,2013-06-30,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,27,2013-07-01,2013-07-07,22,22,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,28,2013-07-08,2013-07-14,6,6,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,29,2013-07-15,2013-07-21,9,9,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,30,2013-07-22,2013-07-28,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,31,2013-07-29,2013-08-04,10,10,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,32,2013-08-05,2013-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,33,2013-08-12,2013-08-18,9,9,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,34,2013-08-19,2013-08-25,11,11,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,35,2013-08-26,2013-09-01,22,22,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Mongolia,Western Pacific Region of WHO,Eastern Asia,2013,36,2013-09-02,2013-09-08,9,9,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
